speaker,text,start,end,image_description,confidence,emotion,emocional_confidence,answer_gpt_l_q,video_id,whisper_model
SPEAKER_00," Para aumentar a tensão, a publicação traz imagens dos protestos que culminaram no impeachment",47.38,52.64,"A imagem mostra uma grande manifestação pública, com uma multidão de pessoas vestidas principalmente em amarelo e verde, cores do Brasil. Há um grande banner com a palavra ""IMPE"", que pode ser uma referência ao impeachment. O texto ""A PUBLICAÇÃO TRAZ"" está presente, sugerindo que o conteúdo é de uma publicação específica. O logotipo do TikTok e o texto ""@LINEAR.NEWS"" indicam que o vídeo foi compartilhado em uma plataforma de mídia social. O dia e o ano, ""17/02/2025"", são mencionados, mas não há garantia de que esteja correto. O contexto sugere que pode ser um evento político ou social em um país que usa o Brasil como referência, possivelmente Brasil. O grau de confiança é 0.8.",0.8,triste,média,"['raiva', 'triste', 'triste']",127,large
SPEAKER_00," da ex-presidente Dilma Rousseff em 2016, sugerindo que a história pode estar prestes a se repetir.",52.64,58.9,"A imagem mostra uma grande manifestação pública, com uma multidão de pessoas vestidas principalmente em verde e amarelo, cores associadas ao Brasil. Há uma faixa de pano gigante com o nome ""DILMA ROUSSEFF"" em destaque. O texto ""17/02/2025"" está no canto superior da imagem, indicando a data da manifestação. O logotipo do TikTok e a conta ""@LINEAR"" sugerem que a imagem foi compartilhada em uma plataforma de redes sociais. O contexto sugere que a manifestação é em apoio ou contra Dilma Rousseff, uma ex-presidente do Brasil. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'triste', 'neutro']",127,large
SPEAKER_00," Não.  Naufal ainda provocou, afirmando que o movimento está ganhando tração, em meio a um cenário",58.9,64.24,"A imagem mostra uma grande multidão em um evento público, possivelmente um protesto ou comemoração, com muitas pessoas segurando bandeiras e balões. No centro da imagem, há um grande balão em forma de pato amarelo com um ""X"" preto na cabeça. O texto ""PODE ESTAR PRESTES"" está escrito em branco e amarelo no centro da imagem. O logotipo do TikTok e o texto ""@LINEAR.NEWS"" estão presentes no canto inferior direito, indicando que a imagem foi compartilhada em uma plataforma de mídia social. O texto ""17/02/2025"" está no canto superior, sugerindo a data da publicação. O contexto sugere que o evento ocorreu em 17 de fevereiro de 2025 e foi compartilhado em uma rede social. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'triste', 'neutro']",127,large
SPEAKER_00, de crescente oposição ao atual governo.,64.24,66.24,"A imagem mostra uma pessoa com barba e bigode, vestindo um terno e gravata. O fundo parece ser uma bandeira nacional. Há um logotipo com a palavra ""LINEAR NEWS"" e um ícone de verificação vermelho. Abaixo, há o texto ""OPOSIÇÃO AO ATUAL"" em letras amarelas. O logotipo do TikTok está presente no canto inferior direito. A data ""17/02/2025"" está no canto superior. O contexto sugere que pode ser uma imagem de uma notícia ou um vídeo de uma rede social, possivelmente relacionado a uma discussão política. O grau de confiança é 0.9.",0.9,triste,média,"['raiva', 'triste', 'triste']",127,large
SPEAKER_00," Aconteceu hoje aqui nos Estados Unidos a audiência na justiça americana sobre o caso Felipe Martins.  Boa notícia. Número 1, o juiz dará prosseguimento à ação porque entende legítima,  entende que há uma justa causa para que ela prospere.  Ponto número 2, as autoridades americanas já reconhecem que a entrada de Felipe Martins nos Estados Unidos  foi indevida, foi falsa.  E ponto número 3, haverá em breve uma audiência de instrução e julgamento,  que em bom português significa que a advogada de Felipe Martins vai poder perguntar diretamente  às autoridades americanas toda e qualquer questão que ela tenha.  E ponto número 4, está ainda mais perto de que seja interrogada a autoridade americana",0.0,48.82,"A imagem mostra uma pessoa em primeiro plano, com o rosto em destaque, contra o fundo de duas bandeiras: uma americana e uma brasileira. O logotipo do TikTok está presente no canto inferior esquerdo, e o nome ""e_dreamstorebr"" está escrito abaixo do logotipo. A pessoa está usando uma camisa cinza com botões e um distintivo na manga. O contexto sugere que a imagem foi capturada de um vídeo do TikTok, possivelmente em um evento ou em uma conversa sobre relacionamentos entre os EUA e o Brasil. O grau de confiança é 0.9.",0.9,feliz,alta,"['feliz', 'feliz', 'feliz']",128,large
SPEAKER_00," que fez essa inserção falsa.  Mais adiante, certamente, dessa história, a gente vai ver autoridades,  autoridade brasileira incorrendo em crime federal nos Estados Unidos.  Isso é seríssimo. Isso daí dá cadeia, isso aí dá perda de visto,  isso dá muitas outras consequências para todos os envolvidos.  É por isso que o STF adiantou, para botar pressão, adiantou a oitiva do Felipe Martins  sobre as questões de golpe de Estado.  Ele é um perseguido que jamais deveria ter sido preso, mas agora, ao que parece,  quem pode ir para a cadeia?  São as autoridades brasileiras que abusaram do seu poder.    O STF adiantou o poder.",48.82,91.48,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""f"" em rosa e branco, seguido do texto ""TikTok"" em branco. O contexto sugere que a imagem está relacionada a uma tela de carregamento ou inicialização do aplicativo TikTok. O grau de confiança é 1.",1.0,raiva,média,"['raiva', 'raiva', 'triste']",128,large
Unknown, O STF adiantou o poder. ,91.48,93.36,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""f"" em rosa e branco, seguido do texto ""TikTok"" em branco. O contexto sugere que a imagem está relacionada a uma tela de carregamento ou inicialização do aplicativo TikTok. O grau de confiança é 1.",1.0,raiva,baixa,"['raiva', 'feliz', 'neutro']",128,large
SPEAKER_01," Agora eu entendi tudo. O grande motivo de quererem prender Jair Messias Bolsonaro é revelado hoje, 1º de abril.",0.0,10.06,"A imagem mostra uma pessoa sentada, vestindo uma camisa xadrez branca. No canto inferior esquerdo, há o logotipo do TikTok e o nome de usuário ""@familiadireitabrasileira"". No canto inferior direito, há o nome ""Dr. Amarildo"" seguido de um emoji da bandeira do Brasil. O contexto sugere que a pessoa está em uma postagem no TikTok, possivelmente relacionada a um assunto jurídico, dada a menção ao nome ""Dr."" e ao logotipo da rede social. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva', 'neutro']",129,large
SPEAKER_01, E olha que essa não é mentira. Dá uma olhada.,10.16,14.04,"A imagem parece ser uma captura de tela de uma transmissão de TV ou um vídeo em rede social, possivelmente TikTok, dado o logotipo do aplicativo no canto inferior direito. O texto principal na imagem diz ""TÁ EXPLICADO"" em letras amarelas. Abaixo disso, há uma frase em português que parece ser uma citação ou resumo de uma discussão sobre eleições, mencionando ""Bolsonaro"" e ""eleições"". Há também um logotipo de uma empresa de notícias ou análise, ""Atlas Intel/Bloomberg"", e um nome de usuário de Twitter ""@rodrigovaladares_"". O fundo da imagem inclui uma bandeira do Brasil e uma imagem de uma mulher em um estúdio de TV. O contexto sugere que o vídeo está relacionado a uma discussão sobre eleições no Brasil, possivelmente envolvendo o presidente Jair Bolsonaro. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'neutro']",129,large
SPEAKER_00," Se os candidatos da eleição de 22 fossem os mesmos numa nova eleição hoje, o ex-presidente Jair Bolsonaro do PL  teria mais votos que o presidente Lula do PT no primeiro turno, segundo essa mesma pesquisa Atlas Intel Bloomberg,  divulgada hoje de manhã. Vamos aos números.  Se a eleição de 26 fosse replicada, hoje, em 2025, Bolsonaro teria 45,6% dos votos e Lula 40,6%.",14.28,41.52,"A imagem parece ser uma captura de tela de uma transmissão de TV ou um vídeo em rede social, possivelmente TikTok, dado o logotipo do aplicativo no canto inferior direito. O texto principal na imagem diz ""TÁ EXPLICADO"" em letras amarelas. Abaixo disso, há uma frase em português que parece ser uma citação ou resumo de uma discussão sobre eleições, mencionando ""Bolsonaro"" e ""eleições"". Há também um logotipo de uma empresa de notícias ou análise, ""Atlas Intel/Bloomberg"", e um nome de usuário de Twitter ""@rodrigovaladares_"". O fundo da imagem inclui uma bandeira do Brasil e uma imagem de uma mulher em um estúdio de TV. O contexto sugere que o vídeo está relacionado a uma discussão sobre eleições no Brasil, possivelmente envolvendo o presidente Jair Bolsonaro. O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'neutro']",129,large
SPEAKER_00," Ciro Gomes aparece com 5,7% e Simone Tebet com 3,1%.",41.52,46.74,"A imagem mostra uma pessoa falando diretamente para a câmera, possivelmente em um vídeo para a plataforma TikTok, indicado pelo logotipo no canto inferior direito. A pessoa está vestindo uma camisa xadrez branca e tem um microfone em seu colarinho. Há textos em português na imagem, incluindo ""Dr. Amarildo"" e ""familiadireitabrasileira"", sugerindo que o vídeo pode estar relacionado a um assunto jurídico ou de direitos humanos. O contexto sugere que pode ser um vídeo educacional ou informativo. O grau de confiança é 0.9.",0.9,neutro,alta,"['neutro', 'neutro', 'neutro']",129,large
SPEAKER_02, A pesquisa entrevistou 4.659 eleitores por meios digitais entre os dias 20 e 24 de março.,46.74,54.08,"A imagem mostra uma pessoa falando diretamente para a câmera, possivelmente em um vídeo para a plataforma TikTok, indicado pelo logotipo no canto inferior direito. A pessoa está vestindo uma camisa xadrez branca e tem um microfone em seu colarinho. Há textos em português na imagem, incluindo ""Dr. Amarildo"" e ""familiadireitabrasileira"", sugerindo que o vídeo pode estar relacionado a um assunto jurídico ou de direitos humanos. O contexto sugere que pode ser um vídeo educacional ou informativo. O grau de confiança é 0.9.",0.9,neutro,alta,"['neutro', 'neutro', 'neutro']",129,large
SPEAKER_01," Além disso, dá uma olhada nessa aqui.  Reprovação do Lula já passa de 53%.",54.28,60.6,"A imagem mostra uma pessoa falando diretamente para a câmera, possivelmente em um vídeo para a plataforma TikTok, indicado pelo logotipo no canto inferior direito. A pessoa está vestindo uma camisa xadrez branca e tem um microfone em seu colarinho. Há textos em português na imagem, incluindo ""Dr. Amarildo"" e ""familiadireitabrasileira"", sugerindo que o vídeo pode estar relacionado a um assunto jurídico ou de direitos humanos. O contexto sugere que pode ser um vídeo educacional ou informativo. O grau de confiança é 0.9.",0.9,triste,média,"['raiva', 'triste', 'triste']",129,large
SPEAKER_01," Ou seja, não tem jeito. A população brasileira não quer saber mais desse governo que está destruindo o país  e não cai mais em mentira contada pelo PT.",60.6,73.78,"A imagem mostra uma pessoa com cabelo escuro e barba, vestindo uma camisa xadrez branca. Há um logotipo do TikTok na parte inferior direita da imagem, indicando que o vídeo foi compartilhado nessa plataforma. Além disso, há um texto que identifica a pessoa como ""Dr. Amarildo"" e há um pequeno bandeirinhas do Brasil, sugerindo que o vídeo pode ter sido compartilhado por um brasileiro. O contexto sugere que o vídeo é de uma postagem pessoal ou profissional no TikTok. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva', 'triste']",129,large
SPEAKER_01," Bolsonaro lidera e o povo brasileiro quer Bolsonaro de volta na presidência.  Se você também quer, deixa aí a curtida, compartilha o vídeo e já me segue também.",74.7,84.24,"A imagem mostra o logotipo do TikTok em um fundo preto. Abaixo do logotipo, há uma barra de pesquisa com o texto ""@familiadireitab..."" e o ícone do TikTok. O contexto sugere que a imagem está relacionada a uma página de perfil do TikTok, possivelmente de uma família ou grupo de amigos. O grau de confiança é 0.9.",0.9,feliz,alta,"['feliz', 'feliz', 'feliz']",129,large
SPEAKER_00," A decisão de Alexandre de Moraes vai custar muito, muito caro para ele.  Ele acabou de cometer o maior erro da sua vida.  Inebriado nessa bolha intransponível que ele vive aqui no Brasil,  completamente desconectado com o mundo real,  ele toma decisões achando que nunca será atingido,  que a justiça nunca chegará até ele.  Só que agora ele mexeu num vespeiro que ele não tem a menor noção  das consequências do que estão por acontecer.  Isso aí eu posso garantir para vocês.  Não é só Donald Trump que tem um alvo agora em cima do Moraes,  e nós estamos falando do homem mais poderoso do mundo nesse momento,  mas o Congresso americano também.  Como eu havia dito, Moraes tinha duas decisões, duas opções.  Ou liberava o Bolsonaro para ir,  mas ficaria parecendo como se fosse fraco,  tivesse arregado, que para o ego e para a vaidade dele seria simplesmente impensável.  Ou negava a ida do Bolsonaro à posse do Donald Trump,  posaria de fortão,  que não seria uma decisão no Brasil,  mas jogaria o Brasil na lama numa crise diplomática,  como a gente nunca viu antes,  sem falar que com o país mais poderoso do mundo,  tendo ele agora como alvo para poder também fazer com que a justiça seja feita.  Então vocês podem ter certeza,  o que virá por aí, ele não tem nem noção de compreender.  O problema é que ele está tão preso naquela bolha de puxa sacos,  jornalistas de esquerda, ele acha que ele é amado,  que o que ele está fazendo é bem para a democracia,",0.0,84.62,"A imagem parece ser uma captura de tela de um vídeo do TikTok, com uma legenda em português que menciona ""Alexandre de Moraes"" e ""Recebe Pessimas Noticias dos EUA"". Há também uma menção a ""Entenda o Caso"" e o nome de um usuário do TikTok, @sigadiego45. O contexto sugere que o vídeo pode estar relacionado a uma discussão ou análise de notícias sobre o Brasil e os Estados Unidos, possivelmente envolvendo o ministro Alexandre de Moraes. O grau de confiança é 0.8.",0.8,raiva,média,"['raiva', 'raiva', 'triste']",13,large
