speaker,text,start,end,image_description,confidence,emotion,emocional_confidence,answer_gpt_l_q,video_id,whisper_model,processing_time
SPEAKER_00," Do Felipe Martins.  Que quem mais?  Que quem tá investigando,  nada mais, nada menos,  não só o governo americano junto com o grupo do Elon Musk,  mas como também o Pentágono.  Vai vir uma paulada em cima de você  que cada um que você perseguiu,  que você prendeu sem os direitos legais,  que você condenou 17 anos por ter passado batom.  Você queria que passasse em você o batom.  Eu acho que era isso.  Você ficou chateado.  Porque gastou o batom na obra.",69.5,99.14,"A imagem parece ser uma captura de tela de um vídeo em uma plataforma de mídia social, possivelmente TikTok, indicado pelo logotipo no canto inferior direito. O texto em português na imagem sugere que é um vídeo de denúncia ou denúncia de alguma ação, com uma frase que parece ser uma declaração de alguém. O contexto sugere que pode ser um vídeo de denúncia ou denúncia de alguma ação, possivelmente relacionado a políticos ou líderes públicos, dada a aparência formal do sujeito e o tom do texto. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'feliz', 'raiva']",20,large-v3,
SPEAKER_00," E não passou em você.  Tinha que ter passado em você, na tua testa,  e assim, perdeu uma época no seu testão.",99.36,105.06,"A imagem mostra o logotipo do TikTok em destaque sobre um fundo preto. Abaixo do logotipo, há uma barra de pesquisa com o texto ""@ig.midias"" e o ícone do TikTok. O contexto sugere que a imagem está relacionada a uma plataforma de mídia social, possivelmente TikTok, e pode estar associada a uma conta específica, indicada pelo nome ""@ig.midias"". O grau de confiança é 0.9.",0.9,triste,média,"['raiva', 'triste', 'triste']",20,large-v3,
SPEAKER_00, É nojento.  A mídia brasileira está fazendo campanha a favor desse filhote de golpista.,0.0,5.1,"A imagem parece ser uma montagem de fotos de um homem em um contexto político, com o logotipo do TikTok e o nome de usuário ""@luladopovo13"" visíveis. O texto ""O ESCOLHIDO DA ELITE BRASILEIRA"" está no topo, enquanto ""COMPARTILHE"" está no fundo inferior. O contexto sugere que a imagem está relacionada a uma discussão política no Brasil, possivelmente envolvendo um político. O grau de confiança é 0.8.",0.8,raiva,média,"['raiva', 'triste', 'raiva']",174,large-v3,
SPEAKER_00," Faz algumas semanas que a mídia vem atacando o governo Lula,  insinuando que o presidente já está derrotado em 26",5.9,13.0,"A imagem parece ser uma captura de tela de um vídeo, possivelmente de uma transmissão de TV ou de uma rede social. O texto em destaque na imagem é em português e parece ser uma crítica ou análise de uma situação política, mencionando ""Lula"" e ""governo"". Há referências a ""CNN Brasil"" e ""Money"", sugerindo que o vídeo pode estar relacionado a uma discussão sobre a avaliação econômica do governo brasileiro. O texto em destaque também inclui ""Avaliação do governo Lula é negativa para 90% do mercado"", indicando uma opinião negativa sobre o governo em questão. O logotipo do TikTok e o nome de usuário ""@luladopovo13"" sugerem que o vídeo foi compartilhado em uma plataforma de mídia social. O contexto sugere que o vídeo é uma análise ou discussão sobre a avaliação do governo Lula, possivelmente em relação à economia. O grau de confiança é 0.9.",0.9,triste,média,"['raiva', 'triste', 'triste']",174,large-v3,
SPEAKER_00, e puxando o saco desse inútil.,13.0,16.18,"A imagem parece ser uma montagem de três cenas diferentes, possivelmente de um evento político ou de televisão, com um homem falando em um microfone em duas das cenas. Há textos em português em cada cena, incluindo ""O ESCOLHIDO DA ELITE BRASILEIRA"", ""PRESIDENTE JÁ ESTÁ"", e ""COMPARTILHE"". O logotipo do TikTok está presente na última cena, sugerindo que a imagem foi compartilhada em uma plataforma de redes sociais. O contexto sugere que pode ser uma discussão sobre política brasileira, possivelmente envolvendo um candidato ou líder político. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva']",174,large-v3,
SPEAKER_00, Isto tem um motivo.,16.6,18.38,"A imagem parece ser uma captura de tela de um vídeo do TikTok, com uma pessoa usando um chapéu vermelho com a inscrição ""MAKE AMERICA GREAT AGAIN"" e uma bandeira americana. O texto em português na imagem sugere que alguém está sendo escolhido para uma elite brasileira. Há também uma menção a CNN e a hashtag #2º turno, sugerindo que o vídeo está relacionado a uma eleição. O contexto parece ser político e o vídeo pode estar sendo compartilhado em uma plataforma de mídia social. O grau de confiança é 0.8.",0.8,neutro,média,"['neutro', 'triste', 'neutro']",174,large-v3,
SPEAKER_00," A mídia está junto com o agronegócio,  que em sua maioria odeia o Lula.",18.98,24.92,"A imagem parece ser uma montagem de três cenas diferentes, possivelmente de um vídeo político. O texto ""O ESCOLHIDO DA ELITE BRASILEIRA"" está presente em uma das cenas, sugerindo um contexto político brasileiro. A segunda cena contém o texto ""ISTO TEM UM UM"", que pode ser uma referência a um meme ou expressão popular. A terceira cena mostra uma figura com o logotipo do TikTok e o nome ""Iuladopovo13"", indicando que o vídeo pode ter sido compartilhado ou criado em uma plataforma de mídia social. O contexto sugere que o vídeo pode ser uma sátira ou crítica política, possivelmente relacionada a figuras políticas brasileiras. O grau de confiança é 0.8.",0.8,triste,média,"['raiva', 'triste', 'triste']",174,large-v3,
SPEAKER_00, Esse mesmo agronegócio ingrato  que o Lula ajudou com o maior plano safra da história.,25.62,31.04,"A imagem parece ser uma captura de tela de um vídeo ou anúncio em uma plataforma de mídia social, possivelmente TikTok, dada a presença do logotipo da plataforma na parte inferior direita. O texto principal sugere um plano de governo, mencionando ""R$ 44 bilhões"" e ""Plano Safra"", associado ao ""Ministério da Agricultura, Pecuária e Abastecimento"" e ao ""Governo Federal"". Há também menção a ""Continuidade do Plano Safra"" e ""Garantir a continuidade do Plano Safra 24/25"". O contexto sugere um anúncio ou notificação relacionada a políticas agrícolas do governo brasileiro. O grau de confiança é 0.9.",0.9,triste,média,"['raiva', 'triste', 'triste']",174,large-v3,
SPEAKER_00," O motivo do ódio é porque o Lula insiste em querer baixar o preço dos alimentos  e com isso favorecer nós, o povo trabalhador.  O agro é ganancioso.  Só pensam em si mesmo.  Você votará em Lula?  Então deixe o seguinte comentário.",32.1,49.52,"A imagem parece ser uma montagem de uma foto de frutas (papayas) em um mercado e uma foto de uma pessoa em um cenário com bandeiras brasileiras ao fundo. Há texto em português que sugere uma crítica ou ironia, com frases como ""O escolhido da elite brasileira"" e ""Compartilhe"". O logotipo do TikTok está presente, indicando que a imagem pode ter sido compartilhada em uma plataforma de redes sociais. O contexto sugere uma discussão política ou social, possivelmente relacionada à elite brasileira. O grau de confiança é 0.8.",0.8,raiva,média,"['raiva', 'raiva']",174,large-v3,
SPEAKER_00, Lula 2026.  Vamos mostrar para esses golpistas  que Lula tem o apoio do povo.,49.68,57.08,"A imagem mostra o logotipo do TikTok em destaque sobre um fundo preto. Abaixo do logotipo, há uma barra de pesquisa com o símbolo de busca e o texto ""@luladopopovo13"". O contexto sugere que a imagem está relacionada a uma plataforma de mídia social, possivelmente TikTok, e pode ser uma captura de tela de uma interface de pesquisa ou perfil. O grau de confiança é 1.",1.0,raiva,média,"['raiva', 'raiva', 'feliz']",174,large-v3,
Unknown, Lula 2026.,61.96,64.32,"A imagem mostra o logotipo do TikTok em destaque sobre um fundo preto. Abaixo do logotipo, há uma barra de pesquisa com o símbolo de busca e o texto ""@luladopopovo13"". O contexto sugere que a imagem está relacionada a uma plataforma de mídia social, possivelmente TikTok, e pode ser uma captura de tela de uma interface de pesquisa ou perfil. O grau de confiança é 1.",1.0,neutro,média,"['neutro', 'feliz', 'neutro']",174,large-v3,
SPEAKER_00," E olha só quem apareceu pra zombar da condenação da cabeleireira Debra,  condenada por morais há 14 anos, mais 30 milhões por danos morais,  simplesmente porque ela colocou uma frase dita pelo presidente do STF,",0.0,17.68,"A imagem mostra uma selfie de um homem com barba e cabelo escuro, com o logotipo do TikTok e o nome ""Dr. Amarildo"" e a bandeira do Brasil na parte inferior direita. No fundo, há uma multidão de pessoas em um evento público, com bandeiras vermelhas e brancas. Há também um tweet de um usuário chamado ""André"" com o texto ""Caguei pra Déb"" e um botão ""Seguir"". O contexto sugere que o evento pode ser político ou de apoio a uma causa, dada a presença de bandeiras e a quantidade de pessoas. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'triste']",130,large-v3,
SPEAKER_00," escrita de batom na estátua da justiça, que foi limpa no mesmo dia com água e sabão.  André Janones, olha só o que ele escreveu ontem, dia 21 de março de 2025.  25. Caguei pra Debra. É, zombando.  Mas na verdade o Janones cagou mesmo, é pra população brasileira de maneira geral.  Afinal, enquanto a Debra tá tomando 14 anos de prisão por escrever na estátua,  o Janones, que fez rachadinha no seu gabinete, fez lá um acordo e recebeu um perdão.",17.72,52.88,"A imagem é uma captura de tela de um vídeo do TikTok, com o nome do usuário ""@familiadireitabrasileira"" e o nome ""Dr. Amarildo"" visíveis. O vídeo mostra uma pessoa falando, com um cinto de segurança visível, sugerindo que está em um veículo. No canto superior esquerdo, há uma imagem de um homem com barba e um texto em português que parece ser uma citação ou título de um vídeo. O texto menciona ""RACHADINHA"", ""STF"", ""batom"", ""14 anos de prisão"", e ""fez acordo e recebeu perdão"". O contexto sugere que o vídeo pode estar relacionado a uma discussão sobre política ou justiça, possivelmente envolvendo o Supremo Tribunal Federal (STF) do Brasil. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'feliz', 'triste']",130,large-v3,
SPEAKER_00," Vai devolver 113 mil, pediu desculpa e ó, tudo bem.  Não vai dar em nada. Realmente, Janones, você está cagando.  Mas pode ter certeza que quem deseja isso pras pessoas tem o troco.",53.0,68.24,"A imagem mostra o logotipo do TikTok em destaque no centro de uma tela preta. Abaixo do logotipo, há um campo de busca com o texto ""@familiadireitab..."" e o ícone do TikTok. O contexto sugere que a imagem está relacionada a uma tela de login ou de busca no aplicativo TikTok. O grau de confiança é 1.",1.0,raiva,baixa,"['raiva', 'triste']",130,large-v3,
SPEAKER_01," O que tá ruim, Ravel, é as pessoas se valerem desse resultado para querer aparecer no cenário político  como se tivesse feito algo.  Ao longo dos anos, do P1 para o P4, que é o final da carreira, o prejuízo foi de 68,9%.  É muita coisa.",0.0,22.68,"A imagem mostra uma entrevista ao vivo em uma emissora de rádio, com a marca ""Rádio Sucesso"" visível no microfone e na grade inferior da imagem. O texto na grade informa sobre o ""Jornal da Sucesso"", destacando a posição do estado de Goiás no IDEB e a necessidade de valorização dos profissionais da educação. Há também referências a redes sociais como TikTok e Facebook, indicando a presença de uma rede social na comunicação. O contexto sugere uma discussão sobre educação e políticas públicas, com ênfase na valorização dos professores. O grau de confiança é 1.",1.0,triste,média,"['raiva', 'triste', 'triste']",35,large-v3,
SPEAKER_01," É muita coisa. Não é justo o que o Caiado fez com os professores.  Aí agora dá um dia de folga achando que com isso o povo vai ficar satisfeito. Vai não.  E mais, o pessoal, além disso, ainda teve um outro problema.  Ter aumentado a jornada de trabalho.  Trabalhou a vida inteira, 40 horas, dando 28 aulas, porque as outras eram atividades complementares.  Aí, de repente, de uma hora para outra, eles mudaram a lei jogando para 32 aulas.  Então aumentou a jornada, sem contudo aumentar o salário dos professores.  Já que ele está se valendo.  E ele não tem o direito desse resultado para querer aparecer no cenário nacional,",22.82,59.72,"A imagem mostra uma mulher falando em um microfone azul, com um fundo azul e verde. Há texto em português na imagem, incluindo ""JORNAL DA SUCESSO"", ""GOIÁS 1º LUGAR NO IDEB"", e ""RÁDIO SUCESSO"". Há também logotipos e números de telefone, indicando que a imagem é de uma transmissão ao vivo de uma emissora de rádio. O contexto sugere que é uma entrevista ou reportagem na rádio Sucesso FM. O grau de confiança é 1.",1.0,triste,média,"['raiva', 'triste', 'triste']",35,large-v3,
